INDEX_KEY,CRTR_YM,CTPV_NM,SGG_NM,DONG_NM,BDCT_TYPE_CLS,GNR_LCLAS_NM,GNR_MLSFC_NM,HLDY_YN,AVG_WTCH_NT,AVG_WTCH_HR_MIN,DAWN_WTCH_HR_MIN,MORN_WTCH_HR_MIN,AFN_WTCH_HR_MIN,NGHT_WTCH_HR_MIN
LI122100020007LI12210002000700236126,202012,경기도,평택시,지산동,LINEAR_TV,다큐,역사,1,2,9,11,9,0,1
LI122100020007LI12210002000700236127,202012,경기도,평택시,지산동,LINEAR_TV,다큐,인물,0,2,8,1,18,5,18
LI122100020007LI12210002000700236128,202012,경기도,평택시,지산동,LINEAR_TV,다큐,인물,1,2,7,1,9,5,6
LI122100020007LI12210002000700236129,202012,경기도,평택시,지산동,LINEAR_TV,다큐,자연,0,2,15,10,15,11,15
LI122100020007LI12210002000700236130,202012,경기도,평택시,지산동,LINEAR_TV,다큐,자연,1,2,15,9,14,9,8
LI122100020007LI12210002000700236131,202012,경기도,평택시,지산동,VOD,다큐,역사_문화,0,4,57,46,,45,44
LI122100020007LI12210002000700236132,202012,경기도,평택시,지산동,VOD,다큐,자연_동물,0,2,55,152,,7,36
LI122100020007LI12210002000700236133,202012,경기도,평택시,진위면,LINEAR_TV,다큐,동물,0,4,43,22,13,46,11
LI122100020007LI12210002000700236134,202012,경기도,평택시,진위면,LINEAR_TV,다큐,동물,1,3,26,2,8,27,10
LI122100020007LI12210002000700236135,202012,경기도,평택시,진위면,LINEAR_TV,다큐,역사,0,2,22,13,4,4,23
LI122100020007LI12210002000700236136,202012,경기도,평택시,진위면,LINEAR_TV,다큐,역사,1,2,15,17,1,44,8
LI122100020007LI12210002000700236137,202012,경기도,평택시,진위면,LINEAR_TV,다큐,인물,0,2,11,5,21,11,12
LI122100020007LI12210002000700236138,202012,경기도,평택시,진위면,LINEAR_TV,다큐,인물,1,2,11,7,24,11,9
LI122100020007LI12210002000700236139,202012,경기도,평택시,진위면,LINEAR_TV,다큐,자연,0,2,16,8,9,16,13
LI122100020007LI12210002000700236140,202012,경기도,평택시,진위면,LINEAR_TV,다큐,자연,1,2,16,3,15,14,11
LI122100020007LI12210002000700236141,202012,경기도,평택시,진위면,VOD,다큐,역사_문화,0,4,68,,60,63,47
LI122100020007LI12210002000700236142,202012,경기도,평택시,진위면,VOD,다큐,역사_문화,1,4,46,,16,4,55
LI122100020007LI12210002000700236143,202012,경기도,평택시,청북읍,LINEAR_TV,다큐,동물,0,4,36,10,8,42,10
LI122100020007LI12210002000700236144,202012,경기도,평택시,청북읍,LINEAR_TV,다큐,동물,1,3,22,5,9,22,10
LI122100020007LI12210002000700236145,202012,경기도,평택시,청북읍,LINEAR_TV,다큐,역사,0,2,18,12,4,15,18
LI122100020007LI12210002000700236146,202012,경기도,평택시,청북읍,LINEAR_TV,다큐,역사,1,2,8,9,4,0,16
LI122100020007LI12210002000700236147,202012,경기도,평택시,청북읍,LINEAR_TV,다큐,인물,0,2,10,13,7,5,25
LI122100020007LI12210002000700236148,202012,경기도,평택시,청북읍,LINEAR_TV,다큐,인물,1,2,11,7,11,9,13
LI122100020007LI12210002000700236149,202012,경기도,평택시,청북읍,LINEAR_TV,다큐,자연,0,2,13,11,13,11,10
LI122100020007LI12210002000700236150,202012,경기도,평택시,청북읍,LINEAR_TV,다큐,자연,1,2,14,9,13,8,11
LI122100020007LI12210002000700236151,202012,경기도,평택시,청북읍,VOD,다큐,과학_우주,0,3,111,3,42,69,76
LI122100020007LI12210002000700236152,202012,경기도,평택시,청북읍,VOD,다큐,역사_문화,0,2,47,65,66,22,26
LI122100020007LI12210002000700236153,202012,경기도,평택시,청북읍,VOD,다큐,역사_문화,1,2,28,,5,26,38
LI122100020007LI12210002000700236154,202012,경기도,평택시,청북읍,VOD,다큐,자연_동물,0,2,67,,52,90,27
LI122100020007LI12210002000700236155,202012,경기도,평택시,청북읍,VOD,다큐,자연_동물,1,2,48,,90,26,22
LI122100020007LI12210002000700236156,202012,경기도,평택시,통복동,LINEAR_TV,다큐,동물,0,5,48,17,10,52,13
LI122100020007LI12210002000700236157,202012,경기도,평택시,통복동,LINEAR_TV,다큐,동물,1,3,30,16,9,30,9
LI122100020007LI12210002000700236158,202012,경기도,평택시,통복동,LINEAR_TV,다큐,역사,0,2,21,17,21,10,20
LI122100020007LI12210002000700236159,202012,경기도,평택시,통복동,LINEAR_TV,다큐,역사,1,2,11,11,10,3,19
LI122100020007LI12210002000700236160,202012,경기도,평택시,통복동,LINEAR_TV,다큐,인물,0,3,27,0,49,15,23
LI122100020007LI12210002000700236161,202012,경기도,평택시,통복동,LINEAR_TV,다큐,인물,1,2,9,10,40,6,2
LI122100020007LI12210002000700236162,202012,경기도,평택시,통복동,LINEAR_TV,다큐,자연,0,2,15,7,10,13,15
LI122100020007LI12210002000700236163,202012,경기도,평택시,통복동,LINEAR_TV,다큐,자연,1,2,14,4,13,11,9
LI122100020007LI12210002000700236164,202012,경기도,평택시,팽성읍,LINEAR_TV,다큐,동물,0,5,45,10,12,50,12
LI122100020007LI12210002000700236165,202012,경기도,평택시,팽성읍,LINEAR_TV,다큐,동물,1,3,27,9,10,27,10
LI122100020007LI12210002000700236166,202012,경기도,평택시,팽성읍,LINEAR_TV,다큐,역사,0,2,21,10,13,11,21
LI122100020007LI12210002000700236167,202012,경기도,평택시,팽성읍,LINEAR_TV,다큐,역사,1,2,9,11,7,2,11
LI122100020007LI12210002000700236168,202012,경기도,평택시,팽성읍,LINEAR_TV,다큐,인물,0,2,12,10,12,5,24
LI122100020007LI12210002000700236169,202012,경기도,평택시,팽성읍,LINEAR_TV,다큐,인물,1,2,11,10,10,12,7
LI122100020007LI12210002000700236170,202012,경기도,평택시,팽성읍,LINEAR_TV,다큐,자연,0,2,14,12,11,9,13
LI122100020007LI12210002000700236171,202012,경기도,평택시,팽성읍,LINEAR_TV,다큐,자연,1,2,13,9,12,9,6
LI122100020007LI12210002000700236172,202012,경기도,평택시,팽성읍,VOD,다큐,역사_문화,0,2,31,,,45,22
LI122100020007LI12210002000700236173,202012,경기도,평택시,팽성읍,VOD,다큐,자연_동물,0,3,41,88,15,2,42
LI122100020007LI12210002000700236174,202012,경기도,평택시,포승읍,LINEAR_TV,다큐,동물,0,4,39,17,9,43,10
LI122100020007LI12210002000700236175,202012,경기도,평택시,포승읍,LINEAR_TV,다큐,동물,1,3,24,4,7,24,12
LI122100020007LI12210002000700236176,202012,경기도,평택시,포승읍,LINEAR_TV,다큐,역사,0,2,22,12,11,26,22
LI122100020007LI12210002000700236177,202012,경기도,평택시,포승읍,LINEAR_TV,다큐,역사,1,2,11,13,5,27,4
LI122100020007LI12210002000700236178,202012,경기도,평택시,포승읍,LINEAR_TV,다큐,인물,0,2,16,8,5,8,32
LI122100020007LI12210002000700236179,202012,경기도,평택시,포승읍,LINEAR_TV,다큐,인물,1,2,14,20,13,11,9
LI122100020007LI12210002000700236180,202012,경기도,평택시,포승읍,LINEAR_TV,다큐,자연,0,2,13,10,6,12,11
LI122100020007LI12210002000700236181,202012,경기도,평택시,포승읍,LINEAR_TV,다큐,자연,1,2,13,9,11,12,10
LI122100020007LI12210002000700236182,202012,경기도,평택시,포승읍,VOD,다큐,역사_문화,0,4,108,118,134,44,22
LI122100020007LI12210002000700236183,202012,경기도,평택시,포승읍,VOD,다큐,역사_문화,1,3,85,12,59,120,36
LI122100020007LI12210002000700236184,202012,경기도,평택시,포승읍,VOD,다큐,자연_동물,0,2,52,,18,44,102
LI122100020007LI12210002000700236185,202012,경기도,평택시,포승읍,VOD,다큐,자연_동물,1,2,24,,25,27,17
LI122100020007LI12210002000700236186,202012,경기도,평택시,현덕면,LINEAR_TV,다큐,동물,0,4,41,14,6,44,13
LI122100020007LI12210002000700236187,202012,경기도,평택시,현덕면,LINEAR_TV,다큐,동물,1,3,29,5,8,29,11
LI122100020007LI12210002000700236188,202012,경기도,평택시,현덕면,LINEAR_TV,다큐,역사,0,2,18,11,20,11,18
LI122100020007LI12210002000700236189,202012,경기도,평택시,현덕면,LINEAR_TV,다큐,역사,1,2,5,7,2,5,0
LI122100020007LI12210002000700236190,202012,경기도,평택시,현덕면,LINEAR_TV,다큐,인물,0,2,13,7,0,17,12
LI122100020007LI12210002000700236191,202012,경기도,평택시,현덕면,LINEAR_TV,다큐,인물,1,2,7,13,13,4,5
LI122100020007LI12210002000700236192,202012,경기도,평택시,현덕면,LINEAR_TV,다큐,자연,0,2,13,8,6,12,12
LI122100020007LI12210002000700236193,202012,경기도,평택시,현덕면,LINEAR_TV,다큐,자연,1,2,12,12,11,8,6
LI122100020007LI12210002000700236194,202012,경기도,포천시,가산면,LINEAR_TV,다큐,동물,0,4,33,2,16,37,9
LI122100020007LI12210002000700236195,202012,경기도,포천시,가산면,LINEAR_TV,다큐,동물,1,3,22,3,5,24,8
LI122100020007LI12210002000700236196,202012,경기도,포천시,가산면,LINEAR_TV,다큐,역사,0,2,17,14,2,0,16
LI122100020007LI12210002000700236197,202012,경기도,포천시,가산면,LINEAR_TV,다큐,역사,1,2,20,25,1,,19
LI122100020007LI12210002000700236198,202012,경기도,포천시,가산면,LINEAR_TV,다큐,인물,1,2,5,0,,0,6
LI122100020007LI12210002000700236199,202012,경기도,포천시,가산면,LINEAR_TV,다큐,자연,0,2,15,10,0,13,18
LI122100020007LI12210002000700236200,202012,경기도,포천시,가산면,LINEAR_TV,다큐,자연,1,2,13,3,10,14,8
LI122100020007LI12210002000700236201,202012,경기도,포천시,관인면,LINEAR_TV,다큐,동물,0,7,41,5,17,48,7
LI122100020007LI12210002000700236202,202012,경기도,포천시,관인면,LINEAR_TV,다큐,동물,1,3,16,,0,18,8
LI122100020007LI12210002000700236203,202012,경기도,포천시,군내면,LINEAR_TV,다큐,동물,0,3,26,36,7,29,7
LI122100020007LI12210002000700236204,202012,경기도,포천시,군내면,LINEAR_TV,다큐,동물,1,2,18,0,10,19,6
LI122100020007LI12210002000700236205,202012,경기도,포천시,군내면,LINEAR_TV,다큐,역사,0,2,13,3,0,1,14
LI122100020007LI12210002000700236206,202012,경기도,포천시,군내면,LINEAR_TV,다큐,인물,1,2,11,65,2,1,3
LI122100020007LI12210002000700236207,202012,경기도,포천시,군내면,LINEAR_TV,다큐,자연,0,2,10,9,5,8,9
LI122100020007LI12210002000700236208,202012,경기도,포천시,군내면,LINEAR_TV,다큐,자연,1,2,14,9,14,6,10
LI122100020007LI12210002000700236209,202012,경기도,포천시,내촌면,LINEAR_TV,다큐,동물,0,4,36,17,7,37,14
LI122100020007LI12210002000700236210,202012,경기도,포천시,내촌면,LINEAR_TV,다큐,동물,1,3,21,0,7,24,
LI122100020007LI12210002000700236211,202012,경기도,포천시,내촌면,LINEAR_TV,다큐,역사,0,2,14,1,,,17
LI122100020007LI12210002000700236212,202012,경기도,포천시,내촌면,LINEAR_TV,다큐,자연,0,2,17,8,4,18,21
LI122100020007LI12210002000700236213,202012,경기도,포천시,내촌면,LINEAR_TV,다큐,자연,1,2,16,34,17,0,1
LI122100020007LI12210002000700236214,202012,경기도,포천시,선단동,LINEAR_TV,다큐,동물,0,5,43,23,9,46,15
LI122100020007LI12210002000700236215,202012,경기도,포천시,선단동,LINEAR_TV,다큐,동물,1,3,27,20,13,26,12
LI122100020007LI12210002000700236216,202012,경기도,포천시,선단동,LINEAR_TV,다큐,역사,0,2,20,21,15,15,18
LI122100020007LI12210002000700236217,202012,경기도,포천시,선단동,LINEAR_TV,다큐,역사,1,2,12,20,2,1,1
LI122100020007LI12210002000700236218,202012,경기도,포천시,선단동,LINEAR_TV,다큐,인물,0,2,17,3,23,16,11
LI122100020007LI12210002000700236219,202012,경기도,포천시,선단동,LINEAR_TV,다큐,인물,1,2,11,3,35,15,6
LI122100020007LI12210002000700236220,202012,경기도,포천시,선단동,LINEAR_TV,다큐,자연,0,3,18,22,10,11,18
LI122100020007LI12210002000700236221,202012,경기도,포천시,선단동,LINEAR_TV,다큐,자연,1,2,12,19,9,10,16
LI122100020007LI12210002000700236222,202012,경기도,포천시,소흘읍,LINEAR_TV,다큐,동물,0,4,40,12,8,44,10
LI122100020007LI12210002000700236223,202012,경기도,포천시,소흘읍,LINEAR_TV,다큐,동물,1,3,25,6,8,25,10
LI122100020007LI12210002000700236224,202012,경기도,포천시,소흘읍,LINEAR_TV,다큐,역사,0,2,21,12,5,11,21
LI122100020007LI12210002000700236225,202012,경기도,포천시,소흘읍,LINEAR_TV,다큐,역사,1,2,10,13,6,4,3
LI122100020007LI12210002000700236226,202012,경기도,포천시,소흘읍,LINEAR_TV,다큐,인물,0,2,10,5,20,5,17
LI122100020007LI12210002000700236227,202012,경기도,포천시,소흘읍,LINEAR_TV,다큐,인물,1,2,14,6,9,14,14
LI122100020007LI12210002000700236228,202012,경기도,포천시,소흘읍,LINEAR_TV,다큐,자연,0,2,12,9,7,12,9
LI122100020007LI12210002000700236229,202012,경기도,포천시,소흘읍,LINEAR_TV,다큐,자연,1,2,13,9,11,10,7
LI122100020007LI12210002000700236230,202012,경기도,포천시,소흘읍,VOD,다큐,과학_우주,0,3,67,,216,41,13
LI122100020007LI12210002000700236231,202012,경기도,포천시,소흘읍,VOD,다큐,역사_문화,0,3,63,,26,71,11
LI122100020007LI12210002000700236232,202012,경기도,포천시,소흘읍,VOD,다큐,역사_문화,1,3,52,,46,43,17
LI122100020007LI12210002000700236233,202012,경기도,포천시,소흘읍,VOD,다큐,자연_동물,0,2,87,173,39,28,45
LI122100020007LI12210002000700236234,202012,경기도,포천시,신북면,LINEAR_TV,다큐,동물,0,4,39,37,10,37,21
LI122100020007LI12210002000700236235,202012,경기도,포천시,신북면,LINEAR_TV,다큐,동물,1,3,24,34,6,22,19
LI122100020007LI12210002000700236236,202012,경기도,포천시,신북면,LINEAR_TV,다큐,역사,0,2,19,16,17,2,19
LI122100020007LI12210002000700236237,202012,경기도,포천시,신북면,LINEAR_TV,다큐,역사,1,2,9,21,4,2,
LI122100020007LI12210002000700236238,202012,경기도,포천시,신북면,LINEAR_TV,다큐,인물,0,2,12,5,0,17,2
LI122100020007LI12210002000700236239,202012,경기도,포천시,신북면,LINEAR_TV,다큐,인물,1,2,4,1,2,4,6
LI122100020007LI12210002000700236240,202012,경기도,포천시,신북면,LINEAR_TV,다큐,자연,0,2,18,11,12,10,22
LI122100020007LI12210002000700236241,202012,경기도,포천시,신북면,LINEAR_TV,다큐,자연,1,2,13,13,8,9,22
LI122100020007LI12210002000700236242,202012,경기도,포천시,영북면,LINEAR_TV,다큐,동물,0,4,34,13,8,37,10
LI122100020007LI12210002000700236243,202012,경기도,포천시,영북면,LINEAR_TV,다큐,동물,1,3,22,1,11,21,11
LI122100020007LI12210002000700236244,202012,경기도,포천시,영북면,LINEAR_TV,다큐,역사,0,2,21,37,,10,19
LI122100020007LI12210002000700236245,202012,경기도,포천시,영북면,LINEAR_TV,다큐,역사,1,1,0,1,0,0,0
LI122100020007LI12210002000700236246,202012,경기도,포천시,영북면,LINEAR_TV,다큐,인물,0,1,2,0,,4,0
LI122100020007LI12210002000700236247,202012,경기도,포천시,영북면,LINEAR_TV,다큐,인물,1,2,4,,3,5,1
LI122100020007LI12210002000700236248,202012,경기도,포천시,영북면,LINEAR_TV,다큐,자연,0,2,9,10,10,8,5
LI122100020007LI12210002000700236249,202012,경기도,포천시,영북면,LINEAR_TV,다큐,자연,1,2,13,21,11,8,6
LI122100020007LI12210002000700236250,202012,경기도,포천시,영북면,VOD,다큐,역사_문화,0,2,29,,16,38,17
LI122100020007LI12210002000700236251,202012,경기도,포천시,영중면,LINEAR_TV,다큐,동물,0,5,58,2,5,57,8
LI122100020007LI12210002000700236252,202012,경기도,포천시,영중면,LINEAR_TV,다큐,동물,1,3,38,,1,42,6
LI122100020007LI12210002000700236253,202012,경기도,포천시,영중면,LINEAR_TV,다큐,역사,0,2,23,1,,,24
LI122100020007LI12210002000700236254,202012,경기도,포천시,영중면,LINEAR_TV,다큐,자연,0,2,9,6,3,11,1
LI122100020007LI12210002000700236255,202012,경기도,포천시,영중면,LINEAR_TV,다큐,자연,1,3,17,0,18,4,6
LI122100020007LI12210002000700236256,202012,경기도,포천시,이동면,LINEAR_TV,다큐,동물,0,4,34,25,11,41,6
LI122100020007LI12210002000700236257,202012,경기도,포천시,이동면,LINEAR_TV,다큐,동물,1,3,26,1,8,27,8
LI122100020007LI12210002000700236258,202012,경기도,포천시,이동면,LINEAR_TV,다큐,역사,0,3,19,2,,0,20
LI122100020007LI12210002000700236259,202012,경기도,포천시,이동면,LINEAR_TV,다큐,인물,1,2,16,,,20,8
LI122100020007LI12210002000700236260,202012,경기도,포천시,이동면,LINEAR_TV,다큐,자연,0,2,18,21,13,17,11
LI122100020007LI12210002000700236261,202012,경기도,포천시,이동면,LINEAR_TV,다큐,자연,1,2,8,1,8,7,2
LI122100020007LI12210002000700236262,202012,경기도,포천시,일동면,LINEAR_TV,다큐,동물,0,4,45,9,7,51,7
LI122100020007LI12210002000700236263,202012,경기도,포천시,일동면,LINEAR_TV,다큐,동물,1,3,25,5,6,26,9
LI122100020007LI12210002000700236264,202012,경기도,포천시,일동면,LINEAR_TV,다큐,역사,0,2,17,13,,24,16
LI122100020007LI12210002000700236265,202012,경기도,포천시,일동면,LINEAR_TV,다큐,역사,1,2,1,1,0,3,0
LI122100020007LI12210002000700236266,202012,경기도,포천시,일동면,LINEAR_TV,다큐,인물,0,2,7,3,,9,0
LI122100020007LI12210002000700236267,202012,경기도,포천시,일동면,LINEAR_TV,다큐,인물,1,2,14,2,,12,16
LI122100020007LI12210002000700236268,202012,경기도,포천시,일동면,LINEAR_TV,다큐,자연,0,2,10,10,1,10,4
LI122100020007LI12210002000700236269,202012,경기도,포천시,일동면,LINEAR_TV,다큐,자연,1,2,16,15,14,14,10
LI122100020007LI12210002000700236270,202012,경기도,포천시,창수면,LINEAR_TV,다큐,동물,0,5,56,6,2,59,17
LI122100020007LI12210002000700236271,202012,경기도,포천시,창수면,LINEAR_TV,다큐,동물,1,3,32,2,0,35,3
LI122100020007LI12210002000700236272,202012,경기도,포천시,창수면,LINEAR_TV,다큐,역사,0,3,19,11,1,9,18
LI122100020007LI12210002000700236273,202012,경기도,포천시,창수면,LINEAR_TV,다큐,인물,1,1,1,0,,0,2
LI122100020007LI12210002000700236274,202012,경기도,포천시,창수면,LINEAR_TV,다큐,자연,0,2,13,5,2,13,12
LI122100020007LI12210002000700236275,202012,경기도,포천시,창수면,LINEAR_TV,다큐,자연,1,2,11,4,10,6,13
LI122100020007LI12210002000700236276,202012,경기도,포천시,포천동,LINEAR_TV,다큐,동물,0,4,41,12,12,44,14
LI122100020007LI12210002000700236277,202012,경기도,포천시,포천동,LINEAR_TV,다큐,동물,1,3,25,6,11,24,9
LI122100020007LI12210002000700236278,202012,경기도,포천시,포천동,LINEAR_TV,다큐,역사,0,2,20,10,2,16,20
LI122100020007LI12210002000700236279,202012,경기도,포천시,포천동,LINEAR_TV,다큐,역사,1,2,9,12,4,,13
LI122100020007LI12210002000700236280,202012,경기도,포천시,포천동,LINEAR_TV,다큐,인물,0,2,9,2,10,8,11
LI122100020007LI12210002000700236281,202012,경기도,포천시,포천동,LINEAR_TV,다큐,인물,1,2,12,1,12,12,11
LI122100020007LI12210002000700236282,202012,경기도,포천시,포천동,LINEAR_TV,다큐,자연,0,2,14,9,6,13,12
LI122100020007LI12210002000700236283,202012,경기도,포천시,포천동,LINEAR_TV,다큐,자연,1,2,14,4,12,12,7
LI122100020007LI12210002000700236284,202012,경기도,포천시,포천동,VOD,다큐,역사_문화,0,4,99,23,103,66,55
LI122100020007LI12210002000700236285,202012,경기도,포천시,포천동,VOD,다큐,자연_동물,0,3,101,,182,7,60
LI122100020007LI12210002000700236286,202012,경기도,포천시,화현면,LINEAR_TV,다큐,동물,0,3,30,0,2,45,5
LI122100020007LI12210002000700236287,202012,경기도,포천시,화현면,LINEAR_TV,다큐,동물,1,2,19,,3,20,4
LI122100020007LI12210002000700236288,202012,경기도,포천시,화현면,LINEAR_TV,다큐,역사,0,2,19,40,,,18
LI122100020007LI12210002000700236289,202012,경기도,포천시,화현면,LINEAR_TV,다큐,자연,0,2,9,0,,2,29
LI122100020007LI12210002000700236290,202012,경기도,포천시,화현면,LINEAR_TV,다큐,자연,1,2,8,0,10,0,0
LI122100020007LI12210002000700236291,202012,경기도,하남시,감북동,LINEAR_TV,다큐,동물,0,4,40,16,2,45,6
LI122100020007LI12210002000700236292,202012,경기도,하남시,감북동,LINEAR_TV,다큐,동물,1,3,26,4,6,24,84
LI122100020007LI12210002000700236293,202012,경기도,하남시,감북동,LINEAR_TV,다큐,역사,0,2,21,10,,,20
LI122100020007LI12210002000700236294,202012,경기도,하남시,감북동,LINEAR_TV,다큐,인물,1,2,26,,,27,16
LI122100020007LI12210002000700236295,202012,경기도,하남시,감북동,LINEAR_TV,다큐,자연,0,2,13,10,,16,6
LI122100020007LI12210002000700236296,202012,경기도,하남시,감북동,LINEAR_TV,다큐,자연,1,3,20,14,11,16,68
LI122100020007LI12210002000700236297,202012,경기도,하남시,감일동,LINEAR_TV,다큐,동물,0,4,28,14,6,30,12
LI122100020007LI12210002000700236298,202012,경기도,하남시,감일동,LINEAR_TV,다큐,동물,1,3,22,6,8,23,10
LI122100020007LI12210002000700236299,202012,경기도,하남시,감일동,LINEAR_TV,다큐,역사,0,2,18,8,,9,18
LI122100020007LI12210002000700236300,202012,경기도,하남시,감일동,LINEAR_TV,다큐,역사,1,2,1,1,1,,
LI122100020007LI12210002000700236301,202012,경기도,하남시,감일동,LINEAR_TV,다큐,인물,0,2,4,2,2,6,0
LI122100020007LI12210002000700236302,202012,경기도,하남시,감일동,LINEAR_TV,다큐,인물,1,2,6,1,0,4,6
LI122100020007LI12210002000700236303,202012,경기도,하남시,감일동,LINEAR_TV,다큐,자연,0,2,14,10,6,9,14
LI122100020007LI12210002000700236304,202012,경기도,하남시,감일동,LINEAR_TV,다큐,자연,1,2,13,2,11,14,8
LI122100020007LI12210002000700236305,202012,경기도,하남시,감일동,VOD,다큐,역사_문화,1,3,38,,12,7,71
LI122100020007LI12210002000700236306,202012,경기도,하남시,덕풍1동,LINEAR_TV,다큐,동물,0,5,43,8,6,47,11
LI122100020007LI12210002000700236307,202012,경기도,하남시,덕풍1동,LINEAR_TV,다큐,동물,1,3,24,6,8,24,6
LI122100020007LI12210002000700236308,202012,경기도,하남시,덕풍1동,LINEAR_TV,다큐,역사,0,2,21,13,11,38,20
LI122100020007LI12210002000700236309,202012,경기도,하남시,덕풍1동,LINEAR_TV,다큐,역사,1,2,5,7,2,,5
LI122100020007LI12210002000700236310,202012,경기도,하남시,덕풍1동,LINEAR_TV,다큐,인물,0,2,6,1,5,4,8
LI122100020007LI12210002000700236311,202012,경기도,하남시,덕풍1동,LINEAR_TV,다큐,인물,1,2,12,15,10,10,8
LI122100020007LI12210002000700236312,202012,경기도,하남시,덕풍1동,LINEAR_TV,다큐,자연,0,2,14,11,7,11,13
LI122100020007LI12210002000700236313,202012,경기도,하남시,덕풍1동,LINEAR_TV,다큐,자연,1,2,11,13,11,7,5
LI122100020007LI12210002000700236314,202012,경기도,하남시,덕풍1동,VOD,다큐,역사_문화,0,3,70,,56,41,26
LI122100020007LI12210002000700236315,202012,경기도,하남시,덕풍2동,LINEAR_TV,다큐,동물,0,4,42,15,8,45,13
LI122100020007LI12210002000700236316,202012,경기도,하남시,덕풍2동,LINEAR_TV,다큐,동물,1,3,26,10,11,26,6
LI122100020007LI12210002000700236317,202012,경기도,하남시,덕풍2동,LINEAR_TV,다큐,역사,0,2,23,12,19,8,23
LI122100020007LI12210002000700236318,202012,경기도,하남시,덕풍2동,LINEAR_TV,다큐,역사,1,2,15,12,8,6,58
LI122100020007LI12210002000700236319,202012,경기도,하남시,덕풍2동,LINEAR_TV,다큐,인물,0,2,11,9,15,6,14
LI122100020007LI12210002000700236320,202012,경기도,하남시,덕풍2동,LINEAR_TV,다큐,인물,1,2,9,5,10,9,7
LI122100020007LI12210002000700236321,202012,경기도,하남시,덕풍2동,LINEAR_TV,다큐,자연,0,2,14,10,8,12,11
LI122100020007LI12210002000700236322,202012,경기도,하남시,덕풍2동,LINEAR_TV,다큐,자연,1,2,13,7,12,10,7
LI122100020007LI12210002000700236323,202012,경기도,하남시,덕풍2동,VOD,다큐,역사_문화,0,2,40,76,18,55,7
LI122100020007LI12210002000700236324,202012,경기도,하남시,덕풍3동,LINEAR_TV,다큐,동물,0,4,43,10,10,48,11
LI122100020007LI12210002000700236325,202012,경기도,하남시,덕풍3동,LINEAR_TV,다큐,동물,1,3,27,3,8,27,13
LI122100020007LI12210002000700236326,202012,경기도,하남시,덕풍3동,LINEAR_TV,다큐,역사,0,2,23,10,3,7,23
LI122100020007LI12210002000700236327,202012,경기도,하남시,덕풍3동,LINEAR_TV,다큐,역사,1,2,16,17,10,22,0
LI122100020007LI12210002000700236328,202012,경기도,하남시,덕풍3동,LINEAR_TV,다큐,인물,0,2,13,16,9,11,15
LI122100020007LI12210002000700236329,202012,경기도,하남시,덕풍3동,LINEAR_TV,다큐,인물,1,2,16,8,19,14,11
LI122100020007LI12210002000700236330,202012,경기도,하남시,덕풍3동,LINEAR_TV,다큐,자연,0,2,15,9,10,13,11
LI122100020007LI12210002000700236331,202012,경기도,하남시,덕풍3동,LINEAR_TV,다큐,자연,1,2,14,9,12,10,10
LI122100020007LI12210002000700236332,202012,경기도,하남시,덕풍3동,VOD,다큐,역사_문화,0,3,108,,77,66,99
LI122100020007LI12210002000700236333,202012,경기도,하남시,덕풍3동,VOD,다큐,역사_문화,1,3,42,,,44,19
LI122100020007LI12210002000700236334,202012,경기도,하남시,덕풍3동,VOD,다큐,자연_동물,0,3,49,,61,33,46
LI122100020007LI12210002000700236335,202012,경기도,하남시,덕풍3동,VOD,다큐,자연_동물,1,1,18,,0,22,15
LI122100020007LI12210002000700236336,202012,경기도,하남시,미사1동,LINEAR_TV,다큐,동물,0,3,29,16,10,31,12
LI122100020007LI12210002000700236337,202012,경기도,하남시,미사1동,LINEAR_TV,다큐,동물,1,3,20,5,9,20,12
LI122100020007LI12210002000700236338,202012,경기도,하남시,미사1동,LINEAR_TV,다큐,역사,0,2,20,16,10,10,20
LI122100020007LI12210002000700236339,202012,경기도,하남시,미사1동,LINEAR_TV,다큐,역사,1,2,9,11,5,0,12
LI122100020007LI12210002000700236340,202012,경기도,하남시,미사1동,LINEAR_TV,다큐,인물,0,2,11,3,14,10,13
LI122100020007LI12210002000700236341,202012,경기도,하남시,미사1동,LINEAR_TV,다큐,인물,1,2,10,8,9,7,11
LI122100020007LI12210002000700236342,202012,경기도,하남시,미사1동,LINEAR_TV,다큐,자연,0,2,14,10,10,14,12
LI122100020007LI12210002000700236343,202012,경기도,하남시,미사1동,LINEAR_TV,다큐,자연,1,2,13,9,11,10,7
LI122100020007LI12210002000700236344,202012,경기도,하남시,미사1동,VOD,다큐,과학_우주,0,3,123,51,23,119,106
LI122100020007LI12210002000700236345,202012,경기도,하남시,미사1동,VOD,다큐,역사_문화,0,3,75,295,34,37,26
LI122100020007LI12210002000700236346,202012,경기도,하남시,미사1동,VOD,다큐,역사_문화,1,3,79,74,56,39,49
LI122100020007LI12210002000700236347,202012,경기도,하남시,미사1동,VOD,다큐,자연_동물,0,3,85,25,24,96,72
LI122100020007LI12210002000700236348,202012,경기도,하남시,미사1동,VOD,다큐,자연_동물,1,2,53,17,59,13,61
LI122100020007LI12210002000700236349,202012,경기도,하남시,미사2동,LINEAR_TV,다큐,동물,0,4,33,12,8,38,9
LI122100020007LI12210002000700236350,202012,경기도,하남시,미사2동,LINEAR_TV,다큐,동물,1,3,23,11,9,22,8
